,date,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h),winddirection_10m (°)
1823,2020-12-28,3.51,0.0,0.0,33.29,5.33,18.96,57.0,10.05,196.33
1824,2020-12-29,3.71,0.0,0.0,24.38,17.54,15.75,0.0,15.57,292.67
1825,2020-12-30,0.15,0.0,0.0,33.54,0.12,18.38,74.62,8.58,243.42
1826,2020-12-31,6.05,0.28,0.28,84.12,50.96,70.04,87.62,13.58,261.79
1827,2021-01-01,0.73,0.04,0.04,48.42,5.04,33.17,85.58,7.61,177.38
1828,2021-01-02,5.46,0.4,0.4,82.29,80.62,37.04,30.83,14.15,192.17
1829,2021-01-03,2.25,0.2,0.2,67.25,44.88,53.0,60.25,12.18,113.5
1830,2021-01-04,2.75,0.16,0.15,76.21,73.88,39.54,0.0,10.48,157.58
1831,2021-01-05,3.12,0.0,0.0,86.33,70.58,43.58,0.0,6.81,192.79
1832,2021-01-06,2.99,0.0,0.0,17.42,15.38,5.96,0.0,14.01,326.08
1833,2021-01-07,2.12,0.0,0.0,1.96,1.29,1.12,0.0,15.07,325.29
1834,2021-01-08,0.11,0.0,0.0,14.17,0.21,0.04,46.42,9.65,333.92
1835,2021-01-09,-0.35,0.0,0.0,32.04,5.67,21.58,46.54,16.1,293.58
1836,2021-01-10,1.55,0.0,0.0,11.83,0.5,8.67,20.38,12.3,337.67
1837,2021-01-11,-0.73,0.0,0.0,47.54,0.0,43.17,71.79,4.77,294.17
1838,2021-01-12,0.79,0.0,0.0,2.08,0.54,1.29,2.62,6.31,263.25
1839,2021-01-13,1.93,0.0,0.0,37.92,27.58,12.62,18.12,6.09,263.21
1840,2021-01-14,3.32,0.0,0.0,48.17,0.04,45.46,69.33,4.78,244.29
1841,2021-01-15,3.7,0.0,0.0,60.96,44.75,6.46,73.92,11.73,51.17
1842,2021-01-16,6.79,1.03,1.03,91.79,78.67,73.5,55.92,14.62,168.0
1843,2021-01-17,3.87,0.0,0.0,37.12,29.79,19.04,0.96,19.28,259.96
1844,2021-01-18,4.62,0.0,0.0,18.67,5.67,21.62,1.92,13.86,246.58
1845,2021-01-19,2.62,0.0,0.0,22.92,12.29,18.21,6.92,14.98,262.33
1846,2021-01-20,1.7,0.04,0.0,28.17,4.5,37.67,5.75,12.51,270.67
1847,2021-01-21,-0.77,0.0,0.0,23.5,0.04,19.42,39.0,10.45,229.58
1848,2021-01-22,3.06,0.0,0.0,16.08,7.12,15.88,0.0,13.94,247.33
1849,2021-01-23,0.28,0.0,0.0,31.92,26.58,16.04,0.0,18.98,301.25
1850,2021-01-24,-2.79,0.0,0.0,17.62,0.0,18.79,21.29,21.07,304.08
1851,2021-01-25,-1.65,0.0,0.0,26.42,0.0,17.88,52.21,9.23,301.83
1852,2021-01-26,-0.03,0.22,0.06,76.17,33.58,92.83,19.96,9.84,51.29
1853,2021-01-27,1.35,0.11,0.07,72.12,70.79,39.92,0.0,10.17,265.08
1854,2021-01-28,-0.87,0.0,0.0,42.58,15.67,20.29,55.71,18.41,331.5
1855,2021-01-29,-6.25,0.0,0.0,18.0,19.58,0.62,0.0,26.42,315.96
1856,2021-01-30,-5.78,0.0,0.0,1.0,1.12,0.0,0.0,14.21,315.42
1857,2021-01-31,-5.4,0.0,0.0,50.79,2.42,46.88,71.25,7.73,134.67
1858,2021-02-01,-2.82,1.47,0.0,97.92,75.46,98.92,48.79,26.62,40.96
1859,2021-02-02,0.78,0.46,0.09,100.0,97.33,93.58,6.54,25.42,141.5
1860,2021-02-03,0.32,0.01,0.0,98.04,76.79,84.83,0.0,13.97,325.67
1861,2021-02-04,1.0,0.0,0.0,15.58,6.38,16.08,0.62,13.02,296.08
1862,2021-02-05,1.74,0.09,0.09,46.29,7.79,41.04,56.17,10.28,210.67
1863,2021-02-06,1.85,0.0,0.0,7.58,3.21,5.79,4.21,13.74,244.54
1864,2021-02-07,-0.04,0.34,0.02,64.96,22.04,55.79,89.75,9.96,138.21
1865,2021-02-08,-4.55,0.0,0.0,6.54,0.54,10.04,0.0,11.22,284.46
1866,2021-02-09,-3.72,0.12,0.03,67.96,35.38,59.08,63.33,7.92,176.08
1867,2021-02-10,-2.83,0.0,0.0,28.96,0.25,20.38,54.96,8.16,310.58
1868,2021-02-11,-2.03,0.16,0.0,84.5,30.96,66.58,90.83,7.32,184.33
1869,2021-02-12,-4.58,0.0,0.0,47.96,6.83,42.62,57.58,7.48,275.33
1870,2021-02-13,-3.54,0.05,0.0,89.04,50.29,57.92,75.21,8.45,83.5
1871,2021-02-14,-1.31,0.02,0.01,100.0,80.21,91.96,72.21,8.48,174.25
1872,2021-02-15,0.62,0.0,0.0,100.0,89.25,91.08,48.25,9.62,16.42
1873,2021-02-16,4.01,0.76,0.76,77.5,77.62,59.29,54.46,13.41,168.12
1874,2021-02-17,-0.94,0.0,0.0,12.25,0.42,2.04,35.5,14.35,304.62
1875,2021-02-18,-3.08,0.37,0.01,79.83,27.79,83.21,75.67,10.47,87.17
1876,2021-02-19,-1.71,0.33,0.0,100.0,94.17,97.71,49.42,13.2,67.33
1877,2021-02-20,-0.83,0.02,0.0,58.38,41.17,41.92,1.71,12.48,305.96
1878,2021-02-21,-2.12,0.0,0.0,1.75,0.12,2.67,0.0,10.82,296.17
1879,2021-02-22,-0.78,0.52,0.36,76.5,26.5,74.92,86.88,11.6,196.33
1880,2021-02-23,2.23,0.02,0.02,54.21,15.62,53.58,42.04,13.77,250.54
1881,2021-02-24,5.37,0.0,0.0,6.83,0.0,0.79,21.08,13.35,241.58
1882,2021-02-25,6.24,0.0,0.0,10.21,0.38,12.71,7.29,17.55,279.5
1883,2021-02-26,2.56,0.0,0.0,28.0,6.04,12.58,49.83,6.85,273.58
1884,2021-02-27,5.17,0.3,0.3,83.33,61.58,61.96,52.46,11.61,169.08
1885,2021-02-28,4.4,0.23,0.23,57.29,12.29,47.17,90.88,8.6,198.25
1886,2021-03-01,5.57,0.28,0.28,90.38,80.58,80.0,89.12,11.27,204.75
1887,2021-03-02,-0.86,0.0,0.0,6.83,6.75,1.25,0.0,25.97,300.04
1888,2021-03-03,2.36,0.0,0.0,2.04,0.75,2.17,0.0,11.52,256.33
1889,2021-03-04,4.48,0.0,0.0,45.83,37.21,21.88,0.0,14.93,312.08
1890,2021-03-05,-0.9,0.0,0.0,0.04,0.04,0.0,0.0,23.48,302.71
1891,2021-03-06,0.01,0.0,0.0,66.25,64.75,19.33,0.0,14.68,293.0
1892,2021-03-07,0.05,0.0,0.0,25.42,26.25,2.83,0.0,9.33,304.12
1893,2021-03-08,-0.14,0.0,0.0,0.42,0.0,0.0,1.38,9.81,311.67
1894,2021-03-09,7.12,0.0,0.0,17.33,0.0,22.08,13.62,12.26,253.54
1895,2021-03-10,6.21,0.0,0.0,1.08,0.0,0.0,3.71,9.88,127.92
1896,2021-03-11,8.6,0.0,0.0,21.67,0.67,3.46,63.08,9.74,183.33
1897,2021-03-12,13.4,0.1,0.1,19.92,1.5,10.0,42.08,12.63,259.38
1898,2021-03-13,6.98,0.0,0.0,0.75,0.12,0.04,2.04,17.39,297.88
1899,2021-03-14,6.28,0.0,0.0,11.17,1.79,15.88,0.0,18.79,280.62
1900,2021-03-15,-0.04,0.0,0.0,2.25,1.33,0.17,3.17,21.7,326.92
1901,2021-03-16,-0.26,0.0,0.0,56.5,7.58,50.92,67.88,8.17,145.04
1902,2021-03-17,2.89,0.04,0.0,95.71,96.54,30.54,13.92,6.3,91.5
1903,2021-03-18,6.31,0.79,0.79,100.0,98.12,62.75,96.29,8.06,118.62
1904,2021-03-19,3.83,0.2,0.2,41.88,23.21,43.54,38.62,22.91,8.54
1905,2021-03-20,4.29,0.0,0.0,0.0,0.0,0.0,0.0,7.58,275.58
1906,2021-03-21,7.45,0.0,0.0,0.04,0.0,0.0,0.17,7.3,162.88
1907,2021-03-22,7.01,0.0,0.0,0.04,0.0,0.0,0.21,5.95,112.21
1908,2021-03-23,8.4,0.0,0.0,11.17,0.29,0.0,36.29,7.72,70.21
1909,2021-03-24,9.73,0.57,0.57,61.96,11.88,49.62,92.83,9.01,89.54
1910,2021-03-25,12.08,0.68,0.68,84.67,82.38,14.83,54.75,7.36,152.88
1911,2021-03-26,16.12,0.03,0.03,67.46,55.29,40.62,43.92,17.52,200.33
1912,2021-03-27,13.55,0.0,0.0,19.62,8.08,6.67,27.58,13.1,269.04
1913,2021-03-28,12.21,0.55,0.55,76.54,63.46,57.75,82.42,13.6,156.38
1914,2021-03-29,10.27,0.2,0.2,38.08,19.71,23.29,23.38,23.69,289.62
1915,2021-03-30,9.2,0.0,0.0,4.71,0.0,0.0,15.67,10.12,188.08
1916,2021-03-31,12.57,0.08,0.08,59.5,26.67,30.38,93.38,14.3,180.25
1917,2021-04-01,9.44,0.51,0.51,82.38,55.42,81.25,56.54,17.69,287.29
1918,2021-04-02,2.28,0.0,0.0,44.92,27.12,38.96,0.0,18.9,322.08
1919,2021-04-03,4.2,0.0,0.0,2.54,0.08,1.83,4.33,11.43,307.54
1920,2021-04-04,9.55,0.0,0.0,29.96,0.0,46.08,7.54,6.51,252.92
1921,2021-04-05,13.24,0.0,0.0,0.54,0.0,0.04,1.62,16.58,311.42
1922,2021-04-06,13.42,0.0,0.0,3.38,0.0,0.17,10.92,12.97,319.62
1923,2021-04-07,12.94,0.02,0.02,16.71,0.0,8.88,38.0,7.34,215.25
1924,2021-04-08,12.76,0.0,0.0,9.96,6.38,3.88,5.83,6.1,174.04
1925,2021-04-09,10.97,0.0,0.0,32.58,1.83,22.04,58.62,8.72,133.75
1926,2021-04-10,12.42,0.01,0.01,75.5,60.42,20.42,38.08,6.3,168.12
1927,2021-04-11,12.44,0.7,0.7,94.58,91.17,55.33,78.0,10.93,114.38
1928,2021-04-12,9.07,0.51,0.51,100.0,100.0,83.46,27.71,13.01,83.04
1929,2021-04-13,10.63,0.22,0.22,69.58,66.08,41.25,29.46,8.31,101.96
1930,2021-04-14,13.12,0.0,0.0,41.33,2.12,45.58,40.12,7.5,222.42
1931,2021-04-15,12.61,0.31,0.31,93.08,68.58,84.79,19.83,8.83,187.92
1932,2021-04-16,8.2,0.11,0.11,54.79,28.17,43.38,15.58,14.41,296.08
1933,2021-04-17,8.88,0.0,0.0,72.54,48.17,58.29,8.38,11.58,311.71
1934,2021-04-18,12.08,0.0,0.0,46.83,15.58,43.54,33.75,8.42,290.54
1935,2021-04-19,13.19,0.01,0.01,26.17,3.21,17.29,43.0,7.05,217.08
1936,2021-04-20,14.68,0.0,0.0,10.96,1.92,4.21,21.92,12.01,234.46
1937,2021-04-21,14.13,0.21,0.21,27.0,11.08,24.42,12.75,17.47,213.71
1938,2021-04-22,5.94,0.0,0.0,41.08,19.46,41.5,0.0,25.26,293.71
1939,2021-04-23,9.42,0.0,0.0,13.42,2.21,15.12,8.0,17.9,275.92
1940,2021-04-24,13.97,0.0,0.0,14.21,0.0,5.92,35.25,11.35,251.17
1941,2021-04-25,12.98,0.65,0.65,80.96,29.33,69.75,57.58,10.17,156.79
1942,2021-04-26,11.18,0.0,0.0,3.62,0.67,1.46,7.0,18.99,309.75
1943,2021-04-27,11.98,0.0,0.0,24.75,0.0,25.04,32.58,8.0,228.46
1944,2021-04-28,16.3,0.0,0.0,28.92,0.0,5.5,85.46,6.13,163.12
1945,2021-04-29,18.8,0.08,0.08,68.46,1.96,67.04,89.62,7.06,201.96
1946,2021-04-30,17.99,0.15,0.15,48.12,9.79,47.46,42.12,23.6,271.5
1947,2021-05-01,11.58,0.02,0.02,10.38,0.29,9.42,14.71,22.73,303.08
1948,2021-05-02,17.7,0.0,0.0,31.08,0.04,36.12,31.12,14.88,232.04
1949,2021-05-03,16.83,0.16,0.16,63.83,5.67,54.92,93.96,8.33,63.79
1950,2021-05-04,14.57,0.55,0.55,92.42,85.54,37.46,68.62,9.0,138.92
1951,2021-05-05,13.22,0.55,0.55,93.62,80.92,64.0,69.46,8.66,134.96
1952,2021-05-06,13.76,0.0,0.0,16.29,9.12,10.38,15.46,16.25,313.29
1953,2021-05-07,13.59,0.0,0.0,43.33,1.08,33.42,74.12,10.79,180.62
1954,2021-05-08,11.27,0.09,0.09,86.83,17.88,87.67,77.58,7.62,145.46
1955,2021-05-09,10.84,0.1,0.1,40.08,2.04,37.58,54.5,10.6,262.46
1956,2021-05-10,11.28,0.33,0.33,94.88,83.92,47.33,28.92,12.99,192.92
1957,2021-05-11,13.6,0.0,0.0,34.79,5.46,36.0,27.46,12.36,287.58
1958,2021-05-12,13.68,0.0,0.0,12.04,0.5,11.38,15.75,14.02,313.79
1959,2021-05-13,15.05,0.0,0.0,7.38,0.0,12.29,0.0,7.37,311.58
1960,2021-05-14,16.67,0.0,0.0,3.54,0.0,5.88,0.0,7.29,269.25
1961,2021-05-15,17.83,0.0,0.0,16.12,0.0,21.62,10.12,7.13,181.08
1962,2021-05-16,17.96,0.02,0.02,36.21,0.0,26.42,67.58,7.99,224.33
1963,2021-05-17,17.85,0.0,0.0,13.21,2.0,9.92,18.17,5.67,262.58
1964,2021-05-18,19.87,0.0,0.0,10.38,0.0,9.92,14.5,9.42,247.33
1965,2021-05-19,22.05,0.0,0.0,1.83,0.0,0.96,3.92,8.91,243.17
1966,2021-05-20,19.86,0.0,0.0,20.17,0.0,0.79,65.12,9.79,133.92
1967,2021-05-21,18.83,0.0,0.0,5.29,0.0,1.17,15.21,8.12,194.67
1968,2021-05-22,23.28,0.0,0.0,37.79,0.0,17.21,91.62,9.68,275.62
1969,2021-05-23,25.73,0.0,0.0,40.62,12.42,26.33,45.29,13.54,303.04
1970,2021-05-24,18.49,0.0,0.0,53.54,38.38,3.88,68.17,14.55,111.67
1971,2021-05-25,17.35,0.0,0.0,58.88,47.46,2.62,50.5,11.33,198.17
1972,2021-05-26,22.15,0.01,0.01,28.62,17.67,9.12,24.29,13.47,216.38
1973,2021-05-27,22.99,0.09,0.09,24.88,2.42,22.21,31.12,12.96,289.0
1974,2021-05-28,17.1,0.39,0.39,47.29,9.96,47.46,54.83,16.07,107.71
1975,2021-05-29,10.07,1.71,1.71,100.0,99.79,99.54,98.79,23.48,42.83
1976,2021-05-30,10.02,0.55,0.55,100.0,99.96,99.38,97.38,19.51,30.38
1977,2021-05-31,13.38,0.02,0.02,82.88,84.5,36.75,18.25,12.9,251.5
1978,2021-06-01,17.65,0.0,0.0,29.29,0.12,6.46,83.96,6.92,234.62
1979,2021-06-02,19.09,0.0,0.0,51.04,3.21,31.75,97.04,8.67,195.29
1980,2021-06-03,18.71,0.3,0.3,76.92,42.83,47.5,97.33,7.35,150.58
1981,2021-06-04,21.37,0.27,0.27,76.17,45.08,32.62,86.17,8.31,219.92
1982,2021-06-05,23.22,0.0,0.0,5.08,0.04,6.96,2.71,9.95,244.92
1983,2021-06-06,26.09,0.0,0.0,12.83,0.0,14.08,14.5,9.28,241.88
1984,2021-06-07,26.01,0.09,0.09,16.5,1.75,18.62,12.46,9.46,202.17
1985,2021-06-08,25.31,0.29,0.29,42.29,5.12,21.25,82.88,6.69,215.17
1986,2021-06-09,25.26,0.1,0.1,48.62,4.58,30.62,86.83,6.37,278.54
1987,2021-06-10,24.26,0.0,0.0,29.25,6.83,14.62,47.62,10.65,135.21
1988,2021-06-11,18.82,0.12,0.12,48.71,1.04,42.42,74.21,10.64,100.29
1989,2021-06-12,19.32,0.01,0.01,85.83,54.83,63.5,47.12,6.79,82.21
1990,2021-06-13,19.66,0.0,0.0,39.96,27.96,27.42,10.33,7.21,201.88
1991,2021-06-14,20.21,0.25,0.25,72.5,49.83,34.0,36.29,12.09,160.83
1992,2021-06-15,21.85,0.59,0.59,48.58,28.04,34.33,19.79,7.98,248.71
1993,2021-06-16,21.08,0.0,0.0,2.96,0.79,3.75,0.0,13.47,313.96
1994,2021-06-17,20.13,0.0,0.0,5.42,0.0,2.33,13.38,9.06,316.29
1995,2021-06-18,22.21,0.0,0.0,11.75,0.0,0.58,37.62,9.46,241.79
1996,2021-06-19,24.53,0.01,0.01,48.12,4.62,33.79,78.67,12.51,234.04
1997,2021-06-20,23.45,0.03,0.03,35.75,11.71,27.12,30.17,8.69,247.62
1998,2021-06-21,25.81,0.0,0.0,58.46,33.54,8.17,82.96,10.85,194.21
1999,2021-06-22,22.26,0.58,0.58,65.75,20.29,51.08,83.08,12.63,279.5
2000,2021-06-23,18.29,0.0,0.0,26.79,1.58,25.79,32.79,12.4,316.67
2001,2021-06-24,19.89,0.0,0.0,9.17,7.12,1.88,5.17,8.03,151.08
2002,2021-06-25,20.64,0.0,0.0,30.12,16.92,0.12,49.46,7.57,177.29
2003,2021-06-26,24.03,0.04,0.04,61.08,37.96,16.88,71.42,13.38,188.33
2004,2021-06-27,26.37,0.0,0.0,68.04,39.25,13.25,95.25,14.51,203.75
2005,2021-06-28,27.84,0.15,0.15,30.17,2.83,9.92,71.79,12.9,219.08
2006,2021-06-29,28.93,0.05,0.05,14.54,2.12,16.62,8.58,11.29,232.54
2007,2021-06-30,29.84,0.0,0.0,12.62,2.12,14.29,7.12,11.6,240.04
2008,2021-07-01,25.72,0.25,0.25,53.79,22.46,40.04,52.33,7.17,279.17
2009,2021-07-02,22.89,1.16,1.16,78.04,13.08,62.5,99.92,5.4,210.58
2010,2021-07-03,18.16,1.68,1.68,99.12,95.88,39.12,31.12,13.29,36.33
2011,2021-07-04,20.1,0.02,0.02,67.08,56.33,34.17,22.29,6.0,223.08
2012,2021-07-05,23.28,0.01,0.01,33.5,25.29,15.71,4.04,6.41,137.92
2013,2021-07-06,26.83,0.08,0.08,17.88,2.04,7.0,39.21,14.73,224.38
2014,2021-07-07,26.64,0.07,0.07,15.38,5.71,7.0,20.04,7.44,232.21
2015,2021-07-08,26.0,0.55,0.55,36.71,9.04,22.46,49.96,6.72,141.17
2016,2021-07-09,25.0,0.66,0.66,77.38,31.38,61.96,80.04,13.7,199.12
2017,2021-07-10,24.83,0.0,0.0,45.17,22.38,25.08,33.21,8.38,147.62
2018,2021-07-11,23.92,0.02,0.02,74.88,48.83,48.38,73.79,9.21,141.04
2019,2021-07-12,24.88,0.55,0.55,76.48,64.22,11.13,54.83,6.63,149.3
2020,2021-07-13,22.77,0.05,0.05,97.46,93.0,16.29,76.58,11.52,92.96
2021,2021-07-14,24.81,0.08,0.08,79.08,73.38,9.62,44.71,8.13,149.62
2022,2021-07-15,26.64,0.03,0.03,27.83,1.88,18.46,50.04,5.55,206.79
2023,2021-07-16,28.5,0.0,0.0,19.83,1.58,13.5,34.38,9.04,223.79
2024,2021-07-17,28.05,0.15,0.15,31.92,4.04,14.88,64.58,6.4,214.17
2025,2021-07-18,25.44,0.75,0.75,70.58,45.5,45.5,58.83,10.59,236.67
2026,2021-07-19,24.58,0.02,0.02,70.67,54.0,22.12,31.79,10.22,292.21
2027,2021-07-20,25.98,0.01,0.01,11.67,3.38,8.62,11.12,6.69,274.83
2028,2021-07-21,25.5,0.08,0.08,19.83,6.38,12.67,21.5,7.96,290.96
2029,2021-07-22,23.59,0.03,0.03,23.42,2.08,18.08,35.67,10.62,328.33
2030,2021-07-23,23.88,0.01,0.01,11.08,0.29,16.71,2.67,9.27,315.88
2031,2021-07-24,23.72,0.0,0.0,12.71,0.5,11.0,18.92,6.08,139.04
2032,2021-07-25,24.64,0.08,0.08,76.25,40.17,56.88,52.38,13.9,191.25
2033,2021-07-26,26.77,0.0,0.0,32.75,7.21,15.96,55.42,7.62,287.38
2034,2021-07-27,26.9,0.0,0.0,7.96,0.04,12.17,2.17,6.52,264.12
2035,2021-07-28,24.62,0.0,0.0,23.88,8.25,26.12,2.0,8.4,179.54
2036,2021-07-29,23.01,0.28,0.28,52.38,29.5,38.25,45.42,11.31,180.92
2037,2021-07-30,24.47,0.24,0.24,22.75,15.25,12.71,8.42,15.73,289.0
2038,2021-07-31,21.26,0.0,0.0,12.25,10.71,4.08,0.33,10.2,304.58
2039,2021-08-01,21.75,0.01,0.01,29.12,4.0,26.42,32.25,6.8,172.79
2040,2021-08-02,22.11,0.0,0.0,35.75,24.29,29.21,4.58,11.73,281.5
2041,2021-08-03,21.85,0.0,0.0,24.0,1.83,3.42,67.62,6.0,190.5
2042,2021-08-04,21.71,0.0,0.0,36.12,4.29,3.79,99.96,5.73,181.79
2043,2021-08-05,22.5,0.0,0.0,78.88,58.92,64.38,33.46,8.0,136.92
2044,2021-08-06,24.5,0.0,0.0,14.83,3.08,18.5,3.04,7.16,207.83
2045,2021-08-07,25.35,0.0,0.0,44.25,0.54,27.25,91.38,10.44,207.21
2046,2021-08-08,23.02,0.06,0.06,87.33,41.83,86.92,49.67,9.31,102.83
2047,2021-08-09,23.43,0.03,0.03,95.96,82.29,48.08,54.92,11.11,64.79
2048,2021-08-10,24.45,0.15,0.15,64.04,43.08,35.04,19.12,7.04,153.25
2049,2021-08-11,26.3,0.05,0.05,50.25,23.33,13.92,69.58,10.12,206.96
2050,2021-08-12,27.54,0.0,0.0,29.21,0.12,17.54,62.04,10.84,231.38
2051,2021-08-13,28.6,0.02,0.02,11.88,0.12,7.62,23.54,6.92,236.96
2052,2021-08-14,28.22,0.14,0.14,39.67,7.46,25.17,61.62,8.15,271.12
2053,2021-08-15,24.67,0.0,0.0,34.92,7.12,16.08,62.67,9.6,152.04
2054,2021-08-16,23.6,0.01,0.01,55.12,6.75,42.12,82.92,5.3,139.0
2055,2021-08-17,24.38,0.32,0.32,80.58,26.08,57.29,95.96,8.64,152.96
2056,2021-08-18,25.49,0.08,0.08,79.33,43.38,41.12,89.33,9.9,141.29
2057,2021-08-19,26.82,0.42,0.42,87.21,58.04,30.88,98.92,17.47,205.25
2058,2021-08-20,25.6,0.04,0.04,64.67,15.38,54.54,80.79,8.28,304.08
2059,2021-08-21,24.95,0.06,0.06,70.96,29.83,36.96,78.67,5.7,162.12
2060,2021-08-22,24.1,2.47,2.47,95.46,50.21,72.83,92.92,11.7,202.12
2061,2021-08-23,24.26,2.3,2.3,81.42,59.25,61.08,46.38,16.34,223.54
2062,2021-08-24,26.65,0.0,0.0,4.29,1.71,4.0,0.96,9.28,292.92
2063,2021-08-25,27.02,0.0,0.0,7.71,1.79,9.62,0.96,4.98,289.96
2064,2021-08-26,27.67,0.02,0.02,14.25,1.83,15.21,11.25,6.67,230.42
2065,2021-08-27,27.96,0.17,0.17,17.25,4.04,12.92,19.71,4.78,283.0
2066,2021-08-28,23.88,0.98,0.98,77.67,57.33,41.83,47.12,12.66,147.42
2067,2021-08-29,21.91,0.0,0.0,96.29,98.71,20.21,12.54,9.35,92.79
2068,2021-08-30,25.35,0.13,0.13,73.04,66.38,13.83,24.58,7.3,194.12
2069,2021-08-31,25.86,0.0,0.0,32.62,2.25,7.58,86.54,7.02,300.04
2070,2021-09-01,23.22,0.55,0.55,81.67,25.62,77.12,99.58,10.29,154.04
2071,2021-09-02,20.74,2.35,2.35,51.5,33.62,51.21,37.29,21.33,220.38
2072,2021-09-03,19.51,0.0,0.0,28.92,23.54,16.88,0.0,10.51,324.54
2073,2021-09-04,20.45,0.0,0.0,12.38,5.67,0.5,23.33,7.57,297.08
2074,2021-09-05,21.1,0.01,0.01,54.17,25.62,43.25,60.62,9.13,203.46
2075,2021-09-06,23.59,0.0,0.0,44.71,17.21,37.79,25.92,10.89,255.17
2076,2021-09-07,22.48,0.0,0.0,7.88,1.96,10.17,0.0,6.99,275.42
2077,2021-09-08,23.56,0.0,0.0,17.0,5.42,12.88,14.58,14.5,190.67
2078,2021-09-09,22.25,0.77,0.77,86.67,41.46,63.62,89.83,8.02,247.96
2079,2021-09-10,20.58,0.0,0.0,22.29,1.88,22.29,24.0,15.05,310.67
2080,2021-09-11,20.21,0.0,0.0,16.5,3.75,15.67,12.21,8.6,261.79
2081,2021-09-12,22.35,0.0,0.0,14.33,9.71,2.29,14.08,14.56,227.92
2082,2021-09-13,25.24,0.0,0.0,36.54,12.92,11.96,59.08,12.71,272.79
2083,2021-09-14,22.6,0.0,0.0,42.0,7.62,16.08,84.5,7.09,164.71
2084,2021-09-15,24.88,0.0,0.0,44.29,18.75,8.25,76.0,11.99,187.62
2085,2021-09-16,23.1,0.1,0.1,68.62,42.67,30.92,80.83,11.6,87.54
2086,2021-09-17,22.27,0.02,0.02,96.83,89.17,26.75,58.62,12.59,57.83
2087,2021-09-18,23.38,0.01,0.01,71.46,63.38,22.25,3.54,7.91,204.46
2088,2021-09-19,22.2,0.02,0.02,5.0,1.5,3.08,5.67,11.27,207.75
2089,2021-09-20,19.58,0.0,0.0,29.62,32.88,0.0,0.17,5.77,176.96
2090,2021-09-21,20.3,0.0,0.0,49.62,36.29,6.21,47.67,8.99,107.88
2091,2021-09-22,23.48,0.01,0.01,68.5,37.33,21.88,87.5,12.55,135.75
2092,2021-09-23,24.41,0.35,0.35,59.42,22.25,24.54,89.79,20.5,147.62
2093,2021-09-24,19.62,1.12,1.12,58.04,50.83,50.62,57.75,9.61,273.42
2094,2021-09-25,19.13,0.0,0.0,6.25,0.54,0.79,17.54,5.01,216.0
2095,2021-09-26,19.38,0.0,0.0,10.38,3.29,4.58,15.71,12.72,279.62
2096,2021-09-27,19.77,0.0,0.0,10.38,0.0,7.75,18.88,14.85,238.96
2097,2021-09-28,20.59,0.17,0.17,50.38,8.25,36.0,72.71,12.47,246.58
2098,2021-09-29,16.78,0.0,0.0,31.42,7.0,30.58,22.58,12.37,334.04
2099,2021-09-30,16.71,0.0,0.0,43.62,16.25,48.17,0.0,9.24,329.08
2100,2021-10-01,15.09,0.0,0.0,7.88,4.83,5.5,0.62,8.39,312.0
2101,2021-10-02,16.94,0.0,0.0,9.88,0.0,0.0,32.88,9.25,252.33
2102,2021-10-03,19.06,0.0,0.0,24.42,0.96,11.38,55.42,6.87,225.54
2103,2021-10-04,20.64,0.43,0.43,84.75,48.54,60.21,90.25,8.41,110.88
2104,2021-10-05,17.18,0.01,0.01,99.33,100.0,18.0,39.58,10.15,41.5
2105,2021-10-06,18.08,0.0,0.0,89.75,94.04,9.08,0.0,3.85,90.83
2106,2021-10-07,18.6,0.0,0.0,60.17,65.17,1.58,1.79,3.13,241.92
2107,2021-10-08,18.94,0.0,0.0,55.29,47.62,2.75,36.54,5.54,171.58
2108,2021-10-09,18.39,0.02,0.02,86.75,59.75,18.29,88.62,15.35,76.58
2109,2021-10-10,17.67,0.1,0.1,96.17,78.96,58.79,93.08,17.3,55.25
2110,2021-10-11,18.53,0.0,0.0,82.33,81.83,17.21,28.83,16.06,35.38
2111,2021-10-12,17.89,0.0,0.0,62.92,56.21,0.0,43.46,7.36,72.33
2112,2021-10-13,18.17,0.0,0.0,74.71,80.75,6.0,0.04,3.86,211.42
2113,2021-10-14,19.87,0.0,0.0,48.04,29.92,15.21,42.29,7.75,263.83
2114,2021-10-15,19.83,0.0,0.0,22.83,13.79,5.42,23.92,5.89,274.33
2115,2021-10-16,21.37,0.12,0.12,39.75,16.29,24.54,38.21,14.78,188.71
2116,2021-10-17,14.89,0.33,0.33,28.04,7.21,32.42,9.29,16.23,292.38
2117,2021-10-18,12.58,0.0,0.0,8.62,4.25,7.79,0.04,17.62,285.92
2118,2021-10-19,12.89,0.0,0.0,1.0,0.04,0.0,3.21,15.83,276.67
2119,2021-10-20,17.81,0.0,0.0,5.25,0.0,0.0,17.42,14.78,269.33
2120,2021-10-21,18.21,0.0,0.0,7.71,0.0,3.83,18.21,9.95,230.46
2121,2021-10-22,18.03,0.0,0.0,36.25,25.29,24.12,4.79,11.38,248.96
2122,2021-10-23,13.22,0.01,0.01,69.5,28.21,73.96,7.21,8.29,248.5
2123,2021-10-24,11.9,0.01,0.01,37.92,15.79,40.25,10.75,7.15,258.88
